Date,Close,Open,High,Low,RSI_Signal,RSI_14,RSI_Entry/Exit,side,cost/proceeds,shares
2021-06-10 14:30:00-04:00,423.5,423.6799927,423.8500061,423.3500061,0,58.55788626,0,hold,,-100
2021-06-10 15:30:00-04:00,423.5899963,423.4899902,423.730011,423.1700134,0,59.17506306,0,hold,,-100
2021-06-11 09:30:00-04:00,423.6499939,424.2000122,424.4200134,423.4400024,0,59.60694772,0,hold,,-100
2021-06-11 10:30:00-04:00,423.5201111,423.6600037,423.6900024,423.0249939,0,58.17224837,0,hold,,-100
2021-06-11 11:30:00-04:00,423.0100098,423.5201111,423.6199951,422.9649963,0,52.79740243,0,hold,,-100
2021-06-11 12:30:00-04:00,423.25,423,423.3099976,422.8200073,0,54.90830662,0,hold,,-100
2021-06-11 13:30:00-04:00,423.7499084,423.25,423.769989,423.230011,0,59.01944461,0,hold,,-100
2021-06-11 14:30:00-04:00,423.5498962,423.7499084,423.8500061,423.4700012,0,56.78856016,0,hold,,-100
2021-06-11 15:30:00-04:00,424.3200073,423.4899902,424.4100037,423.4100037,0,62.64358457,0,hold,,-100
2021-06-14 09:30:00-04:00,423.5400085,424.4299927,424.4500122,423.3500061,0,54.57740175,0,hold,,-100
2021-06-14 10:30:00-04:00,423.4949951,423.5350037,423.9899902,423.230011,0,54.14411484,0,hold,,-100
2021-06-14 11:30:00-04:00,423.3900146,423.4959106,423.6000061,423.2200012,0,53.08561532,0,hold,,-100
2021-06-14 12:30:00-04:00,423.3999939,423.394989,423.4100037,423.1000061,0,53.17931781,0,hold,,-100
2021-06-14 13:30:00-04:00,423.1799927,423.3900146,423.519989,423.1799927,0,50.77174641,0,hold,,-100
2021-06-14 14:30:00-04:00,423.7290039,423.1899109,423.7399902,423.1600037,0,56.11157406,0,hold,,-100
2021-06-14 15:30:00-04:00,425.2850037,423.7290039,425.2900085,423.6900024,0,67.02782265,0,hold,,-100
2021-06-15 09:30:00-04:00,424.3699951,425.1900024,425.2000122,424.25,0,57.90662305,0,hold,,-100
2021-06-15 10:30:00-04:00,424.1300049,424.3699951,424.480011,423.8999939,0,55.76324875,0,hold,,-100
2021-06-15 11:30:00-04:00,424.4117126,424.1350098,424.4500122,423.5400085,0,57.74059658,0,hold,,-100
2021-06-15 12:30:00-04:00,424.1099854,424.4100037,424.4899902,423.9301147,0,54.90954267,0,hold,,-100
2021-06-15 13:30:00-04:00,424.6149902,424.1080933,425.0100098,424.0599976,0,58.57086837,0,hold,,-100
2021-06-15 14:30:00-04:00,424.4349976,424.6149902,424.9999084,424.2749939,0,56.80055463,0,hold,,-100
2021-06-15 15:30:00-04:00,424.4899902,424.4349976,424.980011,424.0299988,0,57.22594117,0,hold,,-100
2021-06-16 09:30:00-04:00,424.2850037,424.6300049,424.8699951,424.1300049,0,55.04989883,0,hold,,-100
2021-06-16 10:30:00-04:00,424.5050049,424.2799988,424.5700073,424.0499878,0,56.94228488,0,hold,,-100
2021-06-16 11:30:00-04:00,423.5201111,424.5,424.519989,423.2650146,0,47.3348203,0,hold,,-100
2021-06-16 12:30:00-04:00,423.1099854,423.519989,423.6499939,423,0,44.00523214,0,hold,,-100
2021-06-16 13:30:00-04:00,421.5450134,423.1000061,423.480011,419.9200134,0,34.13752888,0,hold,,-100
2021-06-16 14:30:00-04:00,422.9299927,421.5450134,423.5899963,419.9400024,0,45.73477275,0,hold,,-100
2021-06-16 15:30:00-04:00,422.1300049,422.9299927,423.5799866,421.9299927,0,41.21987221,0,hold,,-100
2021-06-17 09:30:00-04:00,422,421.6700134,422.8999939,421.1000061,0,40.51982044,0,hold,,-100
2021-06-17 10:30:00-04:00,422.0499878,422.019989,422.9324951,421.269989,0,40.93519631,0,hold,,-100
2021-06-17 11:30:00-04:00,419.6600037,422.0510864,422.6199951,419.3900146,0,30.10890525,0,hold,,-100
2021-06-17 12:30:00-04:00,422.25,419.6600037,422.2600098,419.3200073,0,46.59313686,0,hold,,-100
2021-06-17 13:30:00-04:00,422.2200012,422.25,422.6199951,421.8599854,0,46.45646404,0,hold,,-100
2021-06-17 14:30:00-04:00,422.5899963,422.2399902,422.7399902,421.5827026,0,48.46437666,0,hold,,-100
2021-06-17 15:30:00-04:00,421.9700012,422.5799866,423.019989,421.8200073,0,45.3925328,0,hold,,-100
2021-06-18 09:30:00-04:00,416.6600037,416.75,417.8280945,416.1099854,1,28.64584612,1,go long,-41666.00037,0
2021-06-18 10:30:00-04:00,415.6600037,416.6600037,417.2099915,415.6099854,1,26.65168812,0,hold,,0
2021-06-18 11:30:00-04:00,417.2600098,415.6499939,417.2600098,415.5849915,0,34.50757633,-1,sell_short,41726.00098,-100
2021-06-18 12:30:00-04:00,416.4801025,417.25,417.2650146,416.3099976,0,32.67074131,0,hold,,-100
2021-06-18 13:30:00-04:00,416.7999878,416.4849854,417.1300049,416.0650024,0,34.21742854,0,hold,,-100
2021-06-18 14:30:00-04:00,416.5499878,416.7999878,416.9400024,415.605011,0,33.56840588,0,hold,,-100
2021-06-18 15:30:00-04:00,415.0100098,416.5499878,416.9400024,414.7000122,1,29.81668101,1,go long,-41501.00098,0
2021-06-21 09:30:00-04:00,419.0899963,416.7999878,419.2099915,415.9299927,0,46.78572299,-1,sell_short,41908.99963,-100
2021-06-21 10:30:00-04:00,419.855011,419.0799866,420.2600098,419.0700073,0,49.26283323,0,hold,,-100
2021-06-21 11:30:00-04:00,420.0100098,419.8699951,420.3900146,419.8150024,0,49.77298308,0,hold,,-100
2021-06-21 12:30:00-04:00,420.1300049,420.019989,420.2099915,419.8019104,0,50.19052825,0,hold,,-100
2021-06-21 13:30:00-04:00,420.5856934,420.2409973,420.9899902,420.1400146,0,51.82827752,0,hold,,-100
2021-06-21 14:30:00-04:00,420.6400146,420.5799866,420.9500122,420.3200073,0,52.03075887,0,hold,,-100
2021-06-21 15:30:00-04:00,420.8500061,420.5080872,421.0599976,420.3399963,0,52.85572861,0,hold,,-100
2021-06-22 09:30:00-04:00,421.25,420.8500061,421.3800049,420.0799866,0,54.46223805,0,hold,,-100
2021-06-22 10:30:00-04:00,422.4299927,421.2650146,422.6300049,421.2099915,0,58.91055069,0,hold,,-100
2021-06-22 11:30:00-04:00,422.4599915,422.4450073,422.5499878,421.980011,0,59.02014878,0,hold,,-100
2021-06-22 12:30:00-04:00,422.4100037,422.4500122,422.5350037,422.1300049,0,58.73899482,0,hold,,-100
2021-06-22 13:30:00-04:00,422.480011,422.4150085,422.6300049,422.230011,0,59.03332771,0,hold,,-100
2021-06-22 14:30:00-04:00,423.8200073,422.480011,424,422.4299927,0,64.28496671,0,hold,,-100
2021-06-22 15:30:00-04:00,423.0599976,423.8200073,423.9599915,422.9899902,0,59.61693232,0,hold,,-100
2021-06-23 09:30:00-04:00,423.6549988,423.3450012,424.0499878,423.0499878,0,61.94663782,0,hold,,-100
2021-06-23 10:30:00-04:00,423.2099915,423.6700134,423.7099915,422.9299927,0,59.19603235,0,hold,,-100
2021-06-23 11:30:00-04:00,423.3900146,423.2200012,423.4599915,422.9200134,0,59.97038355,0,hold,,-100
2021-06-23 12:30:00-04:00,423.5350037,423.3850098,423.5899963,422.6900024,0,60.61859707,0,hold,,-100
2021-06-23 13:30:00-04:00,423.2479858,423.5400085,423.6000061,423.2149963,0,58.59575822,0,hold,,-100
2021-06-23 14:30:00-04:00,423.7099915,423.25,423.8200073,423.1799927,0,60.85988418,0,hold,,-100
2021-06-23 15:30:00-04:00,422.6000061,423.7000122,423.730011,422.5100098,0,53.31641128,0,hold,,-100
2021-06-24 09:30:00-04:00,425.4700012,424.8900146,425.4700012,424.7200012,0,65.29449153,0,hold,,-100
2021-06-24 10:30:00-04:00,424.9700012,425.4700012,425.5299988,424.7999878,0,62.29564526,0,hold,,-100
2021-06-24 11:30:00-04:00,424.9700012,424.9750061,425.1600037,424.6199951,0,62.29564526,0,hold,,-100
2021-06-24 12:30:00-04:00,425.0549927,424.9690857,425.5299988,424.8699951,0,62.63396652,0,hold,,-100
2021-06-24 13:30:00-04:00,425.4100037,425.0499878,425.4599915,424.769989,0,64.08367563,0,hold,,-100
2021-06-24 14:30:00-04:00,425.0299072,425.4200134,425.5499878,424.9700012,0,61.33968818,0,hold,,-100
2021-06-24 15:30:00-04:00,425.0899963,425.019989,425.3599854,424.8500061,0,61.61947822,0,hold,,-100
2021-06-25 09:30:00-04:00,426.3599854,426.0249939,426.480011,425.5499878,0,67.04752736,0,hold,,-100
2021-06-25 10:30:00-04:00,426.2900085,426.3599854,426.4450073,425.8500061,0,66.48953911,0,hold,,-100
2021-06-25 11:30:00-04:00,426.1000061,426.3099976,426.3800049,426.0799866,0,64.90995291,0,hold,,-100
2021-06-25 12:30:00-04:00,426.1700134,426.1099854,426.3500061,426.0400085,0,65.23764666,0,hold,,-100
2021-06-25 13:30:00-04:00,426.3800049,426.1700134,426.4400024,425.9511108,0,66.25560199,0,hold,,-100
2021-06-25 14:30:00-04:00,426.5899963,426.3900146,426.9599915,426.3099976,0,67.28722638,0,hold,,-100
2021-06-25 15:30:00-04:00,426.5700073,426.5950012,427.0942993,426.4100037,0,67.07700928,0,hold,,-100
2021-06-28 09:30:00-04:00,426.6499939,427.1799927,427.2419128,426.019989,0,67.51436735,0,hold,,-100
2021-06-28 10:30:00-04:00,426.2650146,426.6499939,426.8049927,426.1900024,0,63.16506382,0,hold,,-100
2021-06-28 11:30:00-04:00,426.3599854,426.2600098,426.6499939,426.1499939,0,63.78486253,0,hold,,-100
2021-06-28 12:30:00-04:00,425.9400024,426.3649902,426.4299927,425.8900146,0,59.05272519,0,hold,,-100
2021-06-28 13:30:00-04:00,426.7099915,425.9500122,426.7600098,425.8900146,0,64.28434241,0,hold,,-100
2021-06-28 14:30:00-04:00,427.1900024,426.7149963,427.2900085,426.6700134,0,67.10584842,0,hold,,-100
2021-06-28 15:30:00-04:00,427.480011,427.1950073,427.6499939,427.1000061,0,68.71396369,0,hold,,-100
2021-06-29 09:30:00-04:00,428.1799927,428.1799927,428.3999939,427.9299927,-1,72.24138148,-1,sell_short,42817.99927,-200
2021-06-29 10:30:00-04:00,428.1900024,428.1799927,428.5599976,427.9700012,-1,72.28949562,0,hold,,-200
2021-06-29 11:30:00-04:00,428.0549927,428.1950073,428.2200012,427.8450012,-1,70.51417324,0,hold,,-200
2021-06-29 12:30:00-04:00,427.7430115,428.0549927,428.0700073,427.7399902,0,66.45288513,1,go long,-42774.30115,-100
2021-06-29 13:30:00-04:00,427.6600037,427.743988,428.0599976,427.6099854,0,65.37401842,0,hold,,-100
2021-06-29 14:30:00-04:00,427.7049866,427.6600037,427.75,427.1300049,0,65.69901131,0,hold,,-100
2021-06-29 15:30:00-04:00,427.6799927,427.7000122,427.8099976,427.4599915,0,65.33209296,0,hold,,-100
2021-06-30 09:30:00-04:00,427.9200134,427.5400085,428.0299988,427.2799988,0,67.22509691,0,hold,,-100
2021-06-30 10:30:00-04:00,427.9500122,427.9200134,428.3800049,427.7999878,0,67.46422168,0,hold,,-100
2021-06-30 11:30:00-04:00,427.8099976,427.9500122,428.1199951,427.769989,0,65.07767593,0,hold,,-100
2021-06-30 12:30:00-04:00,427.8599854,427.8099976,428.1799927,427.7200012,0,65.54628158,0,hold,,-100
2021-06-30 13:30:00-04:00,427.8850098,427.8699951,427.9500122,427.5799866,0,65.79373569,0,hold,,-100
2021-06-30 14:30:00-04:00,428.1600037,427.8800049,428.2149963,427.7999878,0,68.47339508,0,hold,,-100
2021-06-30 15:30:00-04:00,428.0599976,428.1549988,428.7799988,427.9599915,0,66.43513361,0,hold,,-100
2021-07-01 09:30:00-04:00,429.3699951,428.8699951,429.6600037,428.7999878,-1,76.36144059,-1,sell_short,42936.99951,-200
2021-07-01 10:30:00-04:00,429.3399963,429.3800049,429.7399902,428.8599854,-1,75.80855057,0,hold,,-200
2021-07-01 11:30:00-04:00,429.5450134,429.3299866,429.6600037,429.2799988,-1,77.03246269,0,hold,,-200
2021-07-01 12:30:00-04:00,429.7500916,429.5499878,429.7799988,429.4100037,-1,78.21951498,0,hold,,-200
2021-07-01 13:30:00-04:00,430.1900024,429.75,430.2098999,429.7099915,-1,80.54262474,0,hold,,-200
2021-07-01 14:30:00-04:00,430.269989,430.1799927,430.519989,430.1499939,-1,80.94068294,0,hold,,-200
2021-07-01 15:30:00-04:00,430.480011,430.2799988,430.6000061,430.0400085,-1,81.98294847,0,hold,,-200
2021-07-02 09:30:00-04:00,431.8800049,431.6700134,431.9700012,431.3299866,-1,87.06201392,0,hold,,-200
2021-07-02 10:30:00-04:00,432.1199951,431.8800049,432.1300049,431.7398987,-1,87.70202264,0,hold,,-200
2021-07-02 11:30:00-04:00,432.5,432.1099854,432.6499939,432.0400085,-1,88.65869358,0,hold,,-200
2021-07-02 12:30:00-04:00,433.1599121,432.4899902,433.4899902,432.4599915,-1,90.09910037,0,hold,,-200
2021-07-02 13:30:00-04:00,433.5560913,433.1600037,433.5599976,433.0299988,-1,90.85040201,0,hold,,-200
2021-07-02 14:30:00-04:00,433.6000061,433.5599976,433.6700134,433.1799927,-1,90.93253722,0,hold,,-200
2021-07-02 15:30:00-04:00,433.75,433.605011,434.1000061,433.4400024,-1,91.22237291,0,hold,,-200
2021-07-06 09:30:00-04:00,432.269989,433.7799988,434.0100098,431.8699951,0,68.09376618,1,go long,-43226.9989,-100
2021-07-06 10:30:00-04:00,431.1400146,432.2600098,432.2600098,430.4500122,0,56.34724808,0,hold,,-100
2021-07-06 11:30:00-04:00,430.5299988,431.1600037,431.480011,430.0100098,0,51.21125487,0,hold,,-100
2021-07-06 12:30:00-04:00,431.3699951,430.519989,431.5499878,430.1000061,0,57.02066885,0,hold,,-100
2021-07-06 13:30:00-04:00,432.2000122,431.3699951,432.2049866,431.2799988,0,61.8540934,0,hold,,-100
2021-07-06 14:30:00-04:00,432.8019104,432.2000122,432.8649902,431.8599854,0,64.93376963,0,hold,,-100
2021-07-06 15:30:00-04:00,432.8999939,432.8099976,433.4500122,432.4899902,0,65.42365424,0,hold,,-100
2021-07-07 09:30:00-04:00,432.6300049,433.6600037,434.1900024,432.5299988,0,62.82199005,0,hold,,-100
2021-07-07 10:30:00-04:00,433.4500122,432.6000061,433.480011,431.5100098,0,67.10110607,0,hold,,-100
2021-07-07 11:30:00-04:00,433.9200134,433.4599915,434.4500122,433.2200012,0,69.28337071,0,hold,,-100
2021-07-07 12:30:00-04:00,433.7600098,433.9200134,434.2799988,433.611908,0,67.63848543,0,hold,,-100
2021-07-07 13:30:00-04:00,434.25,433.7600098,434.75,433.6398926,0,69.98832908,0,hold,,-100
2021-07-07 14:30:00-04:00,434.5,434.2496033,434.730011,433.7399902,-1,71.13978408,-1,sell_short,43450,-200
2021-07-07 15:30:00-04:00,434.4400024,434.5,434.7600098,434.0950012,-1,70.44129061,0,hold,,-200
2021-07-08 09:30:00-04:00,428.9599915,429.0100098,429.5950012,427.519989,0,35.83359328,1,go long,-42895.99915,-100
2021-07-08 10:30:00-04:00,429.8900146,428.9700012,430.0100098,427.8599854,0,41.12055471,0,hold,,-100
2021-07-08 11:30:00-04:00,431.1099854,429.8900146,431.25,429.5299988,0,47.25936336,0,hold,,-100
2021-07-08 12:30:00-04:00,431.4100037,431.1000061,431.730011,430.8599854,0,48.67652531,0,hold,,-100
2021-07-08 13:30:00-04:00,430.1700134,431.4100037,431.5799866,430.0100098,0,43.47673081,0,hold,,-100
2021-07-08 14:30:00-04:00,430.1600037,430.1799927,430.6099854,429.5880127,0,43.43639315,0,hold,,-100
2021-07-08 15:30:00-04:00,430.9500122,430.1700134,430.980011,429.144989,0,47.57085644,0,hold,,-100
2021-07-09 09:30:00-04:00,434.1549988,432.4299927,434.3800049,432.3099976,0,60.26125588,0,hold,,-100
2021-07-09 10:30:00-04:00,434.7200012,434.1499939,434.8500061,433.9200134,0,62.00713191,0,hold,,-100
2021-07-09 11:30:00-04:00,434.6400146,434.730011,435.2200012,434.5799866,0,61.59456621,0,hold,,-100
2021-07-09 12:30:00-04:00,434.8599854,434.6499939,435.0899963,434.5899963,0,62.33673364,0,hold,,-100
2021-07-09 13:30:00-04:00,435.1600037,434.8800049,435.2099915,434.7200012,0,63.37626931,0,hold,,-100
2021-07-09 14:30:00-04:00,435.5400085,435.1499939,435.7099915,435.1099854,0,64.70506998,0,hold,,-100
2021-07-09 15:30:00-04:00,435.480011,435.5299988,435.8399963,435.2900085,0,64.30834126,0,hold,,-100
2021-07-12 09:30:00-04:00,436.4500122,435.125,436.4598999,434.9700012,0,67.75100717,0,hold,,-100
2021-07-12 10:30:00-04:00,436.3800049,436.4599915,436.7399902,436.2999878,0,67.24686149,0,hold,,-100
2021-07-12 11:30:00-04:00,436.5,436.3900146,436.730011,436.0700073,0,67.69064722,0,hold,,-100
2021-07-12 12:30:00-04:00,436.6799927,436.4899902,436.6849976,436.3800049,0,68.3826718,0,hold,,-100
2021-07-12 13:30:00-04:00,436.9599915,436.6799927,436.9700012,436.4100037,0,69.47787332,0,hold,,-100
2021-07-12 14:30:00-04:00,437.1799927,436.9649963,437.2000122,436.75,-1,70.34701568,-1,sell_short,43717.99927,-200
2021-07-12 15:30:00-04:00,437.0799866,437.1759033,437.3500061,436.8900146,0,69.37986163,1,go long,-43707.99866,-100
2021-07-13 09:30:00-04:00,437.1300049,436.269989,437.1900024,436.230011,0,69.6049433,0,hold,,-100
2021-07-13 10:30:00-04:00,437.6900024,437.1300049,437.7999878,436.8399963,-1,72.07950294,-1,sell_short,43769.00024,-200
2021-07-13 11:30:00-04:00,437.4500122,437.6950073,437.8399963,437.3999939,0,69.46926678,1,go long,-43745.00122,-100
2021-07-13 12:30:00-04:00,436.480011,437.4588928,437.6099854,436.2000122,0,60.01004581,0,hold,,-100
2021-07-13 13:30:00-04:00,436.4389954,436.4899902,436.5899963,435.5700073,0,59.64024843,0,hold,,-100
2021-07-13 14:30:00-04:00,435.6719055,436.4349976,436.4349976,435.4899902,0,53.05532891,0,hold,,-100
2021-07-13 15:30:00-04:00,435.6199951,435.6700134,436.25,435.3099976,0,52.63182997,0,hold,,-100
2021-07-14 09:30:00-04:00,436.7900085,437.3999939,437.9200134,436.7000122,0,60.31989843,0,hold,,-100
2021-07-14 10:30:00-04:00,435.8999939,436.7999878,437.3200073,435.7000122,0,53.24096907,0,hold,,-100
2021-07-14 11:30:00-04:00,436.3299866,435.8999939,436.394989,434.9100037,0,55.93176768,0,hold,,-100
2021-07-14 12:30:00-04:00,435.980011,436.3349915,436.7698975,435.8200073,0,53.24602583,0,hold,,-100
2021-07-14 13:30:00-04:00,436.730011,435.9700012,436.9700012,435.9200134,0,57.91035489,0,hold,,-100
2021-07-14 14:30:00-04:00,436.269989,436.7399902,437.0799866,436.2000122,0,54.33010617,0,hold,,-100
2021-07-14 15:30:00-04:00,436.2200012,436.2600098,436.6600037,436.0050049,0,53.9398616,0,hold,,-100
2021-07-15 09:30:00-04:00,434.625,435.0400085,435.5299988,433.980011,0,43.26199286,0,hold,,-100
2021-07-15 10:30:00-04:00,435.0599976,434.6300049,435.3099976,434.1799927,0,46.37955858,0,hold,,-100
2021-07-15 11:30:00-04:00,434.6000061,435.0499878,435.3599854,434.0100098,0,43.64833739,0,hold,,-100
2021-07-15 12:30:00-04:00,433.8500061,434.5950012,434.9599915,433.6900024,0,39.557986,0,hold,,-100
2021-07-15 13:30:00-04:00,433.9500122,433.8599854,434.0299988,432.7200012,0,40.36054415,0,hold,,-100
2021-07-15 14:30:00-04:00,434.355011,433.9299927,434.4299927,433.2000122,0,43.62517928,0,hold,,-100
2021-07-15 15:30:00-04:00,434.730011,434.355011,434.8099976,434.1499939,0,46.54305856,0,hold,,-100
2021-07-16 09:30:00-04:00,433.230011,435.8599854,436.0499878,433.1400146,0,38.0577134,0,hold,,-100
2021-07-16 10:30:00-04:00,433.0799866,433.230011,434.1300049,432.9299927,0,37.32477553,0,hold,,-100
2021-07-16 11:30:00-04:00,433.8200073,433.071106,434.230011,433.0100098,0,43.14159744,0,hold,,-100
2021-07-16 12:30:00-04:00,433.5599976,433.8250122,434.0650024,433.5119019,0,41.67798195,0,hold,,-100
2021-07-16 13:30:00-04:00,432.5700073,433.5499878,433.5899963,432.5599976,0,36.58821466,0,hold,,-100
2021-07-16 14:30:00-04:00,431.7799988,432.5700073,432.8399963,431.5499878,0,33.11304563,0,hold,,-100
2021-07-16 15:30:00-04:00,431.3999939,431.7799988,431.9349976,430.9200134,0,31.56024005,0,hold,,-100
2021-07-19 09:30:00-04:00,423.9700928,426.1400146,426.7099915,422.6650085,1,15.88010376,1,go long,-42397.00928,0
2021-07-19 10:30:00-04:00,424.3299866,423.9700012,425.1799927,423.0100098,1,18.00516784,0,hold,,0
2021-07-19 11:30:00-04:00,423.4549866,424.3319092,425.3800049,423.3800049,1,16.88811708,0,hold,,0
2021-07-19 12:30:00-04:00,422.4301147,423.4500122,423.5100098,422.2600098,1,15.66242621,0,hold,,0
2021-07-19 13:30:00-04:00,423.2800903,422.4400024,423.4100037,421.9700012,1,20.79653963,0,hold,,0
2021-07-19 14:30:00-04:00,422.3200073,423.2800903,423.480011,421.9700012,1,19.36271012,0,hold,,0
2021-07-19 15:30:00-04:00,424.9700012,422.75,425.0100098,422.2200012,0,33.07776755,-1,sell_short,42497.00012,-100
2021-07-20 09:30:00-04:00,429.019989,425.6099854,429.4700012,424.8299866,0,47.71429889,0,hold,,-100
2021-07-20 10:30:00-04:00,429.9200134,429.019989,430.5599976,428.8099976,0,50.31493091,0,hold,,-100
2021-07-20 11:30:00-04:00,431.2200012,429.9200134,431.4400024,429.8399963,0,53.88294988,0,hold,,-100
2021-07-20 12:30:00-04:00,430.9599915,431.2200012,432.0799866,430.8399963,0,53.06218,0,hold,,-100
2021-07-20 13:30:00-04:00,431.7999878,430.9599915,431.8299866,430.7399902,0,55.42449981,0,hold,,-100
2021-07-20 14:30:00-04:00,432.0799866,431.7901001,432.4200134,431.3900146,0,56.21554117,0,hold,,-100
2021-07-20 15:30:00-04:00,431.0400085,432.0700073,432.1499023,431.0299988,0,52.48965651,0,hold,,-100
2021-07-21 09:30:00-04:00,433.0400085,432.3399963,433.7200012,432.1400146,0,58.22407752,0,hold,,-100
2021-07-21 10:30:00-04:00,433.218811,433.0299988,433.6900024,432.855011,0,58.70396346,0,hold,,-100
2021-07-21 11:30:00-04:00,433.6199951,433.2099915,434.019989,433.1099854,0,59.81924593,0,hold,,-100
2021-07-21 12:30:00-04:00,433.8349915,433.6199951,433.8800049,433.4117126,0,60.43591153,0,hold,,-100
2021-07-21 13:30:00-04:00,433.8599854,433.8305969,434.0400085,433.625,0,60.51178444,0,hold,,-100
2021-07-21 14:30:00-04:00,434.1000977,433.8699951,434.3800049,433.8599854,0,61.28000512,0,hold,,-100
2021-07-21 15:30:00-04:00,434.5700073,434.1099854,434.7000122,433.5400085,0,62.80506513,0,hold,,-100
2021-07-22 09:30:00-04:00,434.7099915,434.7399902,435.0299988,433.9299927,0,63.26918622,0,hold,,-100
2021-07-22 10:30:00-04:00,434.6900024,434.7000122,435.3649902,434.4100037,0,63.14801362,0,hold,,-100
2021-07-22 11:30:00-04:00,434.2600098,434.6900024,434.7999878,433.6900024,0,60.46530909,0,hold,,-100
2021-07-22 12:30:00-04:00,435.019989,434.2600098,435.0799866,434.1400146,0,63.42296095,0,hold,,-100
2021-07-22 13:30:00-04:00,435.4549866,435.019989,435.6000061,434.9750061,0,65.03534227,0,hold,,-100
2021-07-22 14:30:00-04:00,435.5350037,435.4549866,435.7200012,435.3250122,0,65.33802879,0,hold,,-100
2021-07-22 15:30:00-04:00,435.4899902,435.5299988,435.5599976,435.1099854,0,64.99714832,0,hold,,-100
2021-07-23 09:30:00-04:00,437.5549927,437.3299866,437.644989,436.7900085,-1,72.17027073,-1,sell_short,43755.49927,-200
2021-07-23 10:30:00-04:00,439.2349854,437.5549927,439.269989,437.3999939,-1,76.40641095,0,hold,,-200
2021-07-23 11:30:00-04:00,439.0389099,439.2349854,439.5,438.7099915,-1,74.97204102,0,hold,,-200
2021-07-23 12:30:00-04:00,439.8200989,439.0400085,440.0400085,438.9299927,-1,76.83769355,0,hold,,-200
2021-07-23 13:30:00-04:00,439.7390137,439.8150024,440,439.5100098,-1,76.20273397,0,hold,,-200
2021-07-23 14:30:00-04:00,439.6199951,439.7399902,439.8599854,439.1600037,-1,75.22016335,0,hold,,-200
2021-07-23 15:30:00-04:00,439.8999939,439.6149902,440.2999878,439.6000061,-1,76.00405708,0,hold,,-200
2021-07-26 09:30:00-04:00,439.4249878,439.3099976,440.2399902,439.269989,-1,71.85143932,0,hold,,-200
2021-07-26 10:30:00-04:00,440.4249878,439.4200134,440.4750061,439.2600098,-1,74.9539286,0,hold,,-200
2021-07-26 11:30:00-04:00,440.3699951,440.4249878,440.8299866,440.3299866,-1,74.46784339,0,hold,,-200
2021-07-26 12:30:00-04:00,440.4450073,440.3599854,440.6950073,439.9400024,-1,74.70877822,0,hold,,-200
2021-07-26 13:30:00-04:00,440.4619141,440.4500122,440.5400085,440.1799927,-1,74.76657463,0,hold,,-200
2021-07-26 14:30:00-04:00,440.8200073,440.4649963,440.8450012,440.4249878,-1,76.01672034,0,hold,,-200
2021-07-26 15:30:00-04:00,440.9899902,440.8200989,441.0299988,440.4500122,-1,76.60913328,0,hold,,-200
2021-07-27 09:30:00-04:00,439.1000061,439.9100037,439.9400024,438.0499878,0,59.1224959,1,go long,-43910.00061,-100
2021-07-27 10:30:00-04:00,437.7399902,439.1000061,439.1199951,437.3299866,0,50.23633445,0,hold,,-100
2021-07-27 11:30:00-04:00,437.230011,437.7399902,437.8699951,436.3699951,0,47.36170431,0,hold,,-100
2021-07-27 12:30:00-04:00,436.309906,437.230011,437.369812,436.0150146,0,42.62282329,0,hold,,-100
2021-07-27 13:30:00-04:00,437.5400085,436.309906,437.75,435.9899902,0,49.84766385,0,hold,,-100
2021-07-27 14:30:00-04:00,438.019989,437.5299988,438.3900146,437.3999939,0,52.36798002,0,hold,,-100
2021-07-27 15:30:00-04:00,439,438.019989,439.0599976,437.6900024,0,57.10752872,0,hold,,-100
2021-07-28 09:30:00-04:00,439.1700134,439.6799927,439.8301086,438.1099854,0,57.89033931,0,hold,,-100
2021-07-28 10:30:00-04:00,438.9649963,439.1600037,439.5799866,438.3500061,0,56.55004521,0,hold,,-100
2021-07-28 11:30:00-04:00,438.8049927,438.9599915,439.4899902,438.7999878,0,55.47064678,0,hold,,-100
2021-07-28 12:30:00-04:00,438.1400146,438.8049927,439.0299988,438.0400085,0,51.10476217,0,hold,,-100
2021-07-28 13:30:00-04:00,439.0499878,438.1470032,439.3200073,437.3099976,0,56.18661197,0,hold,,-100
2021-07-28 14:30:00-04:00,439.519989,439.0599976,440.2999878,438.4599915,0,58.58108044,0,hold,,-100
2021-07-28 15:30:00-04:00,438.8399963,439.519989,439.8599854,438.730011,0,53.98424215,0,hold,,-100
2021-07-29 09:30:00-04:00,440.9700012,440.1799927,441.1000061,440.0700073,0,63.61543507,0,hold,,-100
2021-07-29 10:30:00-04:00,441.1749878,440.9700012,441.7000122,440.8349915,0,64.38793797,0,hold,,-100
2021-07-29 11:30:00-04:00,441.6000061,441.1749878,441.7449951,441.1300964,0,65.99981224,0,hold,,-100
2021-07-29 12:30:00-04:00,441.7200012,441.5899963,441.7799988,441.25,0,66.46136362,0,hold,,-100
2021-07-29 13:30:00-04:00,441.3009949,441.7681885,441.7999878,441.2399902,0,63.23341162,0,hold,,-100
2021-07-29 14:30:00-04:00,440.9100037,441.3009949,441.3699951,440.8699951,0,60.29075479,0,hold,,-100
2021-07-29 15:30:00-04:00,440.6700134,440.9100037,441.0700073,440.6499939,0,58.49148251,0,hold,,-100
