Date,Close,Open,High,Low,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_Entry/Exit,side,cost/proceeds,shares
2021-07-21 14:30:00-04:00,434.1000977,433.8699951,434.3800049,433.8599854,0.72584258,0.799373973,-0.073531393,0,hold,,0
2021-07-21 15:30:00-04:00,434.5700073,434.1099854,434.7000122,433.5400085,0.858277316,0.745446967,0.112830349,0,hold,,0
2021-07-22 09:30:00-04:00,434.7099915,434.7399902,435.0299988,433.9299927,0.963422611,0.68047381,0.282948801,0,hold,,0
2021-07-22 10:30:00-04:00,434.6900024,434.7000122,435.3649902,434.4100037,1.033227664,0.60022309,0.433004574,0,hold,,0
2021-07-22 11:30:00-04:00,434.2600098,434.6900024,434.7999878,433.6900024,1.041842148,0.487070059,0.554772089,0,hold,,0
2021-07-22 12:30:00-04:00,435.019989,434.2600098,435.0799866,434.1400146,1.097343668,0.434057263,0.663286405,0,hold,,0
2021-07-22 13:30:00-04:00,435.4549866,435.019989,435.6000061,434.9750061,1.163023084,0.399789343,0.76323374,0,hold,,0
2021-07-22 14:30:00-04:00,435.5350037,435.4549866,435.7200012,435.3250122,1.207610621,0.355501504,0.852109116,0,hold,,0
2021-07-22 15:30:00-04:00,435.4899902,435.5299988,435.5599976,435.1099854,1.225191117,0.298465601,0.926725517,0,hold,,0
2021-07-23 09:30:00-04:00,437.5549927,437.3299866,437.644989,436.7900085,1.389732258,0.370405393,1.019326865,0,hold,,0
2021-07-23 10:30:00-04:00,439.2349854,437.5549927,439.269989,437.3999939,1.636825362,0.493998798,1.142826564,0,hold,,0
2021-07-23 11:30:00-04:00,439.0389099,439.2349854,439.5,438.7099915,1.796122199,0.522636508,1.273485691,0,hold,,0
2021-07-23 12:30:00-04:00,439.8200989,439.0400085,440.0400085,438.9299927,1.962775853,0.55143213,1.411343724,0,hold,,0
2021-07-23 13:30:00-04:00,439.7390137,439.8150024,440,439.5100098,2.064508804,0.522532064,1.54197674,0,hold,,0
2021-07-23 14:30:00-04:00,439.6199951,439.7399902,439.8599854,439.1600037,2.111192583,0.455372675,1.655819908,0,hold,,0
2021-07-23 15:30:00-04:00,439.8999939,439.6149902,440.2999878,439.6000061,2.146045105,0.392180157,1.753864948,0,hold,,0
2021-07-26 09:30:00-04:00,439.4249878,439.3099976,440.2399902,439.269989,2.111002631,0.285710147,1.825292484,0,hold,,0
2021-07-26 10:30:00-04:00,440.4249878,439.4200134,440.4750061,439.2600098,2.139262772,0.25117623,1.888086542,0,hold,,0
2021-07-26 11:30:00-04:00,440.3699951,440.4249878,440.8299866,440.3299866,2.132637965,0.195641138,1.936996827,0,hold,,0
2021-07-26 12:30:00-04:00,440.4450073,440.3599854,440.6950073,439.9400024,2.109127902,0.137704861,1.971423042,0,hold,,0
2021-07-26 13:30:00-04:00,440.4619141,440.4500122,440.5400085,440.1799927,2.068021378,0.077278669,1.990742709,0,hold,,0
2021-07-26 14:30:00-04:00,440.8200073,440.4649963,440.8450012,440.4249878,2.04081406,0.040057081,2.000756979,0,hold,,0
2021-07-26 15:30:00-04:00,440.9899902,440.8200989,441.0299988,440.4500122,2.009800535,0.007234845,2.00256569,0,hold,,0
2021-07-27 09:30:00-04:00,439.1000061,439.9100037,439.9400024,438.0499878,1.811830515,-0.15258814,1.964418655,-2,sell,0,0
2021-07-27 10:30:00-04:00,437.7399902,439.1000061,439.1199951,437.3299866,1.527586863,-0.349465434,1.877052297,0,hold,,0
2021-07-27 11:30:00-04:00,437.230011,437.7399902,437.8699951,436.3699951,1.246798342,-0.504203164,1.751001506,0,hold,,0
2021-07-27 12:30:00-04:00,436.309906,437.230011,437.369812,436.0150146,0.93920012,-0.649441109,1.588641229,0,hold,,0
2021-07-27 13:30:00-04:00,437.5400085,436.309906,437.75,435.9899902,0.785629065,-0.642409731,1.428038796,0,hold,,0
2021-07-27 14:30:00-04:00,438.019989,437.5299988,438.3900146,437.3999939,0.694645864,-0.586714346,1.28136021,0,hold,,0
2021-07-27 15:30:00-04:00,439,438.019989,439.0599976,437.6900024,0.693624052,-0.470188926,1.163812978,0,hold,,0
2021-07-28 09:30:00-04:00,439.1700134,439.6799927,439.8301086,438.1099854,0.698481264,-0.372265371,1.070746635,0,hold,,0
2021-07-28 10:30:00-04:00,438.9649963,439.1600037,439.5799866,438.3500061,0.677972232,-0.314219522,0.992191755,0,hold,,0
2021-07-28 11:30:00-04:00,438.8049927,438.9599915,439.4899902,438.7999878,0.641413898,-0.280622285,0.922036183,0,hold,,0
2021-07-28 12:30:00-04:00,438.1400146,438.8049927,439.0299988,438.0400085,0.552415088,-0.295696876,0.848111964,0,hold,,0
2021-07-28 13:30:00-04:00,439.0499878,438.1470032,439.3200073,437.3099976,0.548981798,-0.239304133,0.788285931,0,hold,,0
2021-07-28 14:30:00-04:00,439.519989,439.0599976,440.2999878,438.4599915,0.57752867,-0.168605809,0.746134479,0,hold,,0
2021-07-28 15:30:00-04:00,438.8399963,439.519989,439.8599854,438.730011,0.539068499,-0.165652783,0.704721283,0,hold,,0
2021-07-29 09:30:00-04:00,440.9700012,440.1799927,441.1000061,440.0700073,0.672707576,-0.025610966,0.698318542,0,hold,,0
2021-07-29 10:30:00-04:00,441.1749878,440.9700012,441.7000122,440.8349915,0.786096578,0.070222429,0.715874149,2,hold,,0
2021-07-29 11:30:00-04:00,441.6000061,441.1749878,441.7449951,441.1300964,0.899880345,0.147204957,0.752675388,0,hold,,0
2021-07-29 12:30:00-04:00,441.7200012,441.5899963,441.7799988,441.25,0.988344383,0.188535196,0.799809187,0,hold,,0
2021-07-29 13:30:00-04:00,441.3009949,441.7681885,441.7999878,441.2399902,1.012965624,0.170525149,0.842440474,0,hold,,0
2021-07-29 14:30:00-04:00,440.9100037,441.3009949,441.3699951,440.8699951,0.98952182,0.117665076,0.871856744,0,hold,,0
2021-07-29 15:30:00-04:00,440.6700134,440.9100037,441.0700073,440.6499939,0.940733045,0.055101041,0.885632004,0,hold,,0
2021-07-30 09:30:00-04:00,438.6799927,438.1199951,440.0599976,438.0799866,0.733039523,-0.122073985,0.855113508,-2,sell,0,0
2021-07-30 10:30:00-04:00,438.7650146,438.7000122,439.230011,438.144989,0.56874533,-0.229094542,0.797839872,0,hold,,0
2021-07-30 11:30:00-04:00,438.5899963,438.75,438.9299927,438.0700073,0.419581806,-0.302606453,0.722188259,0,hold,,0
2021-07-30 12:30:00-04:00,438.7200012,438.5899963,439.0698853,438.5400085,0.308304999,-0.331106608,0.639411607,0,hold,,0
2021-07-30 13:30:00-04:00,438.1549988,438.7218933,439.1650085,438.1400146,0.172537447,-0.373499328,0.546036775,0,hold,,0
2021-07-30 14:30:00-04:00,438.4299011,438.1581116,438.8789978,437.769989,0.086130151,-0.367925299,0.45405545,0,hold,,0
2021-07-30 15:30:00-04:00,438.4700012,438.4299011,438.7099915,437.9700012,0.020649456,-0.346724796,0.367374251,0,hold,,0
2021-08-02 09:30:00-04:00,440.4500122,440.3399963,440.9299927,439.6799927,0.127061189,-0.19225045,0.319311639,0,hold,,0
2021-08-02 10:30:00-04:00,440.25,440.4400024,440.6600037,439.8363037,0.193028825,-0.101026251,0.294055076,0,hold,,0
2021-08-02 11:30:00-04:00,438.5599976,440.25,440.3299866,438.1900024,0.107698102,-0.149085579,0.256783681,0,hold,,0
2021-08-02 12:30:00-04:00,438.9081116,438.5599976,439.2200012,438.4327087,0.067385997,-0.151518148,0.218904144,0,hold,,0
2021-08-02 13:30:00-04:00,438.6950073,438.9049988,439.0100098,438.1600037,0.018034738,-0.160695525,0.178730263,0,hold,,0
2021-08-02 14:30:00-04:00,438.1350098,438.6900024,438.9381104,438.0700073,-0.065508472,-0.195390988,0.129882516,0,hold,,0
2021-08-02 15:30:00-04:00,437.5799866,438.1401062,438.2200012,437.2099915,-0.174491373,-0.243499111,0.069007738,0,hold,,0
2021-08-03 09:30:00-04:00,437.7611084,438.5,438.5,436.1000061,-0.243439867,-0.249958084,0.006518217,0,hold,,0
2021-08-03 10:30:00-04:00,437.7600098,437.769989,438.1400146,436.9899902,-0.294772738,-0.241032764,-0.053739974,0,hold,,0
2021-08-03 11:30:00-04:00,439.2399902,437.7600098,439.8399963,437.7399902,-0.213570447,-0.127864378,-0.085706068,0,hold,,0
2021-08-03 12:30:00-04:00,440.0889893,439.2399902,440.2900085,439.1549988,-0.079790148,0.004732736,-0.084522884,2,hold,,0
2021-08-03 13:30:00-04:00,440.519989,440.1000061,440.6400146,439.8599854,0.060314512,0.115869917,-0.055555405,0,hold,,0
2021-08-03 14:30:00-04:00,440.8599854,440.519989,440.9750061,440.1499939,0.19651799,0.201658716,-0.005140726,0,hold,,0
2021-08-03 15:30:00-04:00,441.1300049,440.8599854,441.2799988,440.5700073,0.322530616,0.262137073,0.060393542,0,hold,,0
2021-08-04 09:30:00-04:00,439.75,439.7799988,440.4049988,439.4700012,0.307497034,0.197682793,0.109814241,0,hold,,0
2021-08-04 10:30:00-04:00,439.2658081,439.75,440.0400085,439.0400085,0.253589353,0.11502009,0.138569263,0,hold,,0
2021-08-04 11:30:00-04:00,439.2999878,439.269989,439.7189941,438.730011,0.211190667,0.058097123,0.153093544,0,hold,,0
2021-08-04 12:30:00-04:00,439.8599854,439.2999878,440.1199951,439.2000122,0.220237763,0.053715375,0.166522388,0,hold,,0
2021-08-04 13:30:00-04:00,440.0758057,439.8599854,440.1700134,439.6300049,0.242032546,0.060408127,0.18162442,0,hold,,0
2021-08-04 14:30:00-04:00,439.7099915,440.0750122,440.2799988,439.355011,0.227168265,0.036435077,0.190733189,0,hold,,0
2021-08-04 15:30:00-04:00,439.0100098,439.7200012,439.9100037,438.9700012,0.157094654,-0.026910828,0.184005482,-2,sell,0,0
2021-08-05 09:30:00-04:00,440.4599915,440.1199951,440.8900146,439.894989,0.216071479,0.025652798,0.190418681,2,hold,,0
2021-08-05 10:30:00-04:00,441.0499878,440.4649963,441.1099854,440.3999939,0.306881275,0.093170075,0.2137112,0,hold,,0
2021-08-05 11:30:00-04:00,440.8049927,441.0400085,441.1300049,440.7399902,0.354987558,0.113021087,0.241966472,0,hold,,0
2021-08-05 12:30:00-04:00,440.7424927,440.8049927,440.8900146,440.4100037,0.383646469,0.113343998,0.270302471,0,hold,,0
2021-08-05 13:30:00-04:00,440.8299866,440.7399902,441.1400146,440.7099915,0.408707562,0.110724073,0.297983489,0,hold,,0
2021-08-05 14:30:00-04:00,440.8450012,440.8200989,440.9649963,440.6499939,0.424882436,0.101519157,0.323363279,0,hold,,0
2021-08-05 15:30:00-04:00,441.769989,440.8450012,441.8500061,440.7900085,0.506501292,0.146510411,0.359990881,0,hold,,0
2021-08-06 09:30:00-04:00,442.4100037,442.2399902,442.9400024,441.7999878,0.615730895,0.204592011,0.411138884,0,hold,,0
2021-08-06 10:30:00-04:00,442.3699951,442.4200134,442.6400146,441.8299866,0.691101202,0.223969855,0.467131348,0,hold,,0
2021-08-06 11:30:00-04:00,442.5100098,442.375,442.6000061,442.0299988,0.753445475,0.229051302,0.524394173,0,hold,,0
2021-08-06 12:30:00-04:00,442.6199036,442.5297852,442.8299866,442.3599854,0.802470887,0.222461371,0.580009516,0,hold,,0
2021-08-06 13:30:00-04:00,442.5299988,442.6149902,442.730011,442.4500122,0.824564251,0.195643788,0.628920463,0,hold,,0
2021-08-06 14:30:00-04:00,442.4849854,442.519989,442.5650024,441.9450073,0.828886309,0.159972676,0.668913632,0,hold,,0
2021-08-06 15:30:00-04:00,442.5299988,442.480011,442.6700134,442.019989,0.826417353,0.126002976,0.700414376,0,hold,,0
2021-08-09 09:30:00-04:00,441.7900085,442.4599915,442.7950134,441.3099976,0.756034564,0.04449615,0.711538414,0,hold,,0
2021-08-09 10:30:00-04:00,441.9699097,441.7850037,442.2799988,441.6799927,0.706626662,-0.003929402,0.710556063,-2,sell,0,0
2021-08-09 11:30:00-04:00,442.0599976,441.9599915,442.3599854,441.9100037,0.66705054,-0.034804419,0.701854959,0,hold,,0
2021-08-09 12:30:00-04:00,442.1419983,442.0700073,442.2999878,442.0599976,0.63498326,-0.053497359,0.688480619,0,hold,,0
2021-08-09 13:30:00-04:00,442.6300049,442.144989,442.6300049,442.0629883,0.641552347,-0.037542618,0.679094964,0,hold,,0
2021-08-09 14:30:00-04:00,442.3200989,442.6300049,442.769989,442.1900024,0.614666083,-0.051543105,0.666209188,0,hold,,0
2021-08-09 15:30:00-04:00,442.1400146,442.3299866,442.6499939,441.980011,0.572230911,-0.075182621,0.647413533,0,hold,,0
2021-08-10 09:30:00-04:00,443.1000061,442.5799866,443.4400024,442.230011,0.609043347,-0.030696149,0.639739496,0,hold,,0
2021-08-10 10:30:00-04:00,442.6000977,443.1000061,443.1199951,441.8800049,0.591065597,-0.038939119,0.630004716,0,hold,,0
2021-08-10 11:30:00-04:00,443.0400085,442.6000977,443.3099976,442.4100037,0.605337282,-0.019733947,0.625071229,0,hold,,0
2021-08-10 12:30:00-04:00,442.8699951,443.0400085,443.0499878,442.730011,0.596058046,-0.023210547,0.619268593,0,hold,,0
2021-08-10 13:30:00-04:00,442.7900085,442.855011,443.0700073,442.3999939,0.57561461,-0.034923186,0.610537796,0,hold,,0
2021-08-10 14:30:00-04:00,442.6900024,442.7900085,442.9200134,442.5,0.545060267,-0.052382023,0.59744229,0,hold,,0
2021-08-10 15:30:00-04:00,442.6600037,442.6881104,442.7200012,442.2099915,0.512517102,-0.067940151,0.580457253,0,hold,,0
2021-08-11 09:30:00-04:00,443.644989,443.8200073,443.8819885,443.2399902,0.559753999,-0.016562603,0.576316602,0,hold,,0
2021-08-11 10:30:00-04:00,442.9100037,443.644989,443.730011,442.7200012,0.531752691,-0.035651129,0.56740382,0,hold,,0
2021-08-11 11:30:00-04:00,443,442.9100037,443.1600037,442.6199951,0.510933679,-0.045176112,0.556109792,0,hold,,0
2021-08-11 12:30:00-04:00,443.4301147,442.9899902,443.4899902,442.9649963,0.52311103,-0.026399009,0.549510039,0,hold,,0
2021-08-11 13:30:00-04:00,443.2950134,443.4299927,443.4899902,443.1199951,0.515912997,-0.026877634,0.542790631,0,hold,,0
2021-08-11 14:30:00-04:00,443.699707,443.2950134,443.75,443.2850037,0.536677412,-0.004890575,0.541567987,0,hold,,0
2021-08-11 15:30:00-04:00,443.7399902,443.7000122,443.7900085,443.3800049,0.550043322,0.006780268,0.543263054,2,hold,,0
2021-08-12 09:30:00-04:00,443.4200134,443.6199951,443.6199951,442.6600037,0.528721673,-0.011633105,0.540354778,-2,sell,0,0
2021-08-12 10:30:00-04:00,443.7600098,443.4100037,443.8699951,443.3599854,0.533113574,-0.005792963,0.538906537,0,hold,,0
2021-08-12 11:30:00-04:00,444.3049927,443.7600098,444.3699951,443.6600037,0.573953574,0.02803763,0.545915944,2,hold,,0
2021-08-12 12:30:00-04:00,444.3291016,444.3049927,444.4500122,444.1199951,0.60133316,0.044333772,0.556999387,0,hold,,0
2021-08-12 13:30:00-04:00,444.5700073,444.3228149,444.6499939,444.269989,0.635149156,0.062519815,0.572629341,0,hold,,0
2021-08-12 14:30:00-04:00,445.0249939,444.5700073,445.0799866,444.5350037,0.690700229,0.09445671,0.596243519,0,hold,,0
2021-08-12 15:30:00-04:00,445.0899963,445.0299988,445.2572021,444.7799988,0.731537301,0.108235026,0.623302275,0,hold,,0
2021-08-13 09:30:00-04:00,445.3999939,445.5400085,445.8500061,445.0700073,0.7799247,0.12529794,0.65462676,0,hold,,0
2021-08-13 10:30:00-04:00,445.6152039,445.394989,445.6889954,445.25,0.826114772,0.137190409,0.688924362,0,hold,,0
2021-08-13 11:30:00-04:00,445.4899902,445.6152039,445.6199951,445.394989,0.84290061,0.123180998,0.719719612,0,hold,,0
2021-08-13 12:30:00-04:00,445.5700073,445.480011,445.605011,445.3599854,0.852829332,0.106487776,0.746341556,0,hold,,0
2021-08-13 13:30:00-04:00,445.6149902,445.5700073,445.7999878,445.5350037,0.854477773,0.086508973,0.767968799,0,hold,,0
2021-08-13 14:30:00-04:00,445.4649963,445.6149902,445.6499939,445.2000122,0.834066323,0.052878019,0.781188304,0,hold,,0
2021-08-13 15:30:00-04:00,445.9100037,445.4617004,445.9299927,445.3299866,0.844068576,0.050304218,0.793764358,0,hold,,0
2021-08-16 09:30:00-04:00,443.0899963,444.4500122,444.6799927,442.9200134,0.617328236,-0.141148898,0.758477134,-2,sell,0,0
2021-08-16 10:30:00-04:00,443.7549133,443.1000061,443.8299866,442.8699951,0.485689401,-0.218230186,0.703919587,0,hold,,0
2021-08-16 11:30:00-04:00,444.4700012,443.75,444.6600037,443.6900024,0.434062688,-0.215885519,0.649948208,0,hold,,0
2021-08-16 12:30:00-04:00,445.1600037,444.480011,445.269989,444.2799988,0.443710756,-0.164989961,0.608700717,0,hold,,0
2021-08-16 13:30:00-04:00,445.7301025,445.1700134,446,445.1229858,0.491691223,-0.093607595,0.585298818,0,hold,,0
2021-08-16 14:30:00-04:00,446.5,445.7349854,446.6300049,445.7349854,0.58509576,-0.000162446,0.585258207,0,hold,,0
2021-08-16 15:30:00-04:00,447.019989,446.5,447.1099854,446.2149963,0.6930888,0.086264475,0.606824325,2,hold,,0
2021-08-17 09:30:00-04:00,444.6749878,444,444.8500061,443.269989,0.58273466,-0.019271733,0.602006392,-2,sell,0,0
2021-08-17 10:30:00-04:00,443.8374939,444.6700134,444.9599915,443.7099915,0.422825382,-0.143344808,0.56617019,0,hold,,0
2021-08-17 11:30:00-04:00,443.1686096,443.8200073,444.2998962,442.4299927,0.239363523,-0.261445334,0.500808857,0,hold,,0
2021-08-17 12:30:00-04:00,442.144989,443.1600037,443.1600037,440.8500061,0.011241465,-0.391653914,0.402895378,0,hold,,0
2021-08-17 13:30:00-04:00,442.3150024,442.1600037,442.9100037,441.0400085,-0.154052426,-0.445558244,0.291505817,0,hold,,0
2021-08-17 14:30:00-04:00,443.1700134,442.3200073,443.5,441.7614136,-0.2135946,-0.404080334,0.190485734,0,hold,,0
2021-08-17 15:30:00-04:00,444.0599976,443.1700134,444.0700073,442.7401123,-0.186814439,-0.301840138,0.1150257,0,hold,,0
2021-08-18 09:30:00-04:00,444.1900024,442.7999878,444.625,442.7399902,-0.153333132,-0.214687065,0.061353933,0,hold,,0
2021-08-18 10:30:00-04:00,443.5599976,444.1900024,444.5,443.2550049,-0.175610752,-0.189571749,0.013960996,0,hold,,0
2021-08-18 11:30:00-04:00,443,443.5599976,443.75,442.9603882,-0.235735636,-0.199757306,-0.03597833,0,hold,,0
2021-08-18 12:30:00-04:00,443.0450134,442.9949951,443.3800049,442.8714905,-0.276564766,-0.192469149,-0.084095618,0,hold,,0
2021-08-18 13:30:00-04:00,443.2398987,443.0450134,444.1900024,441.7000122,-0.289855263,-0.164607717,-0.125247547,0,hold,,0
2021-08-18 14:30:00-04:00,441.5499878,443.2399902,443.5700073,441.5,-0.431772559,-0.245220009,-0.186552549,0,hold,,0
2021-08-18 15:30:00-04:00,439.2200012,441.5499878,441.5499878,438.9200134,-0.723908712,-0.42988493,-0.294023782,0,hold,,0
2021-08-19 09:30:00-04:00,439.0700073,436.5400085,439.9899902,436.5299988,-0.956505967,-0.529985748,-0.426520219,0,hold,,0
2021-08-19 10:30:00-04:00,438.9200134,439.0700073,439.6600037,437.5,-1.139805256,-0.57062803,-0.569177226,0,hold,,0
2021-08-19 11:30:00-04:00,440.2250061,438.9400024,441.1400146,438.9100037,-1.166324596,-0.477717896,-0.6886067,0,hold,,0
2021-08-19 12:30:00-04:00,439.4400024,440.2210083,440.9500122,439.4375916,-1.236431784,-0.438260067,-0.798171717,0,hold,,0
2021-08-19 13:30:00-04:00,438.1400146,439.4450073,440.0700073,438.0899963,-1.380971406,-0.466239752,-0.914731655,0,hold,,0
2021-08-19 14:30:00-04:00,440.8901062,438.1400146,440.9599915,437.4599915,-1.259096612,-0.275491966,-0.983604646,0,hold,,0
2021-08-19 15:30:00-04:00,439.8399963,440.894989,441.059906,439.25,-1.23303143,-0.199541427,-1.033490003,0,hold,,0
2021-08-20 09:30:00-04:00,442.5599976,439.75,442.9500122,439.7399902,-0.981578197,0.041529445,-1.023107642,2,hold,,0
2021-08-20 10:30:00-04:00,442.1900024,442.5499878,443.0100098,442.0100098,-0.802899882,0.176166208,-0.97906609,0,hold,,0
2021-08-20 11:30:00-04:00,443.2399902,442.1799927,443.2600098,441.9609985,-0.570000183,0.327252726,-0.897252909,0,hold,,0
2021-08-20 12:30:00-04:00,443.2149963,443.230011,443.5499878,443.1700134,-0.383026995,0.411380731,-0.794407726,0,hold,,0
2021-08-20 13:30:00-04:00,442.6499939,443.2200012,443.3299866,442.519989,-0.27724447,0.413730605,-0.690975075,0,hold,,0
2021-08-20 14:30:00-04:00,443.3649902,442.6600037,443.3900146,442.4599915,-0.134170198,0.445443902,-0.579614099,0,hold,,0
2021-08-20 15:30:00-04:00,443.3399963,443.3649902,443.7099915,443.1900024,-0.02253978,0.445659456,-0.468199235,0,hold,,0
2021-08-23 09:30:00-04:00,446.8699951,445.1600037,447.2000122,445.1400146,0.346772157,0.651977114,-0.305204957,0,hold,,0
2021-08-23 10:30:00-04:00,447.480011,446.8699951,447.7399902,446.7099915,0.680829531,0.788827591,-0.107998059,0,hold,,0
2021-08-23 11:30:00-04:00,447.8399963,447.4849854,447.9400024,447.4849854,0.963513434,0.857209194,0.106304239,0,hold,,0
2021-08-23 12:30:00-04:00,447.6950073,447.8500061,448.230011,447.5799866,1.16244314,0.84491112,0.317532019,0,hold,,0
2021-08-23 13:30:00-04:00,447.75,447.7099915,447.9899902,447.4299927,1.309439412,0.793525914,0.515913498,0,hold,,0
2021-08-23 14:30:00-04:00,447.8349915,447.75,448.1099854,447.6300049,1.416464991,0.720441194,0.696023797,0,hold,,0
2021-08-23 15:30:00-04:00,447.2399902,447.8399963,448.0400085,447.1300049,1.436710404,0.592549286,0.844161118,0,hold,,0
2021-08-24 09:30:00-04:00,448.3572998,447.8599854,448.375,447.4200134,1.525329534,0.544934733,0.980394801,0,hold,,0
2021-08-24 10:30:00-04:00,447.980011,448.355011,448.4599915,447.9747925,1.547280691,0.453508712,1.093771979,0,hold,,0
2021-08-24 11:30:00-04:00,447.6900024,447.980011,448.0799866,447.6499939,1.523711477,0.343951598,1.179759879,0,hold,,0
2021-08-24 12:30:00-04:00,447.9899902,447.6900024,448.0899963,447.5899963,1.511811986,0.265641686,1.2461703,0,hold,,0
2021-08-24 13:30:00-04:00,448.2900085,447.9949951,448.3999939,447.9949951,1.50919348,0.210418544,1.298774936,0,hold,,0
2021-08-24 14:30:00-04:00,448.4400024,448.2999878,448.5400085,448.2630005,1.501908484,0.162506838,1.339401646,0,hold,,0
2021-08-24 15:30:00-04:00,447.9500122,448.4299927,448.4549866,447.6900024,1.439997559,0.080476731,1.359520828,0,hold,,0
2021-08-25 09:30:00-04:00,448.2399902,448.1700134,448.5,447.769989,1.398213771,0.030954354,1.367259417,0,hold,,0
2021-08-25 10:30:00-04:00,448.8450012,448.25,448.8450012,448.0700073,1.397806109,0.024437354,1.373368755,0,hold,,0
2021-08-25 11:30:00-04:00,449.2999878,448.8450012,449.3299866,448.7200012,1.417852527,0.035587017,1.38226551,0,hold,,0
2021-08-25 12:30:00-04:00,449.0599976,449.2900085,449.3699951,449.0401001,1.398256026,0.012792413,1.385463613,0,hold,,0
2021-08-25 13:30:00-04:00,449.1799927,449.0696106,449.2950134,449,1.37654036,-0.007138602,1.383678962,-2,sell,0,0
2021-08-25 14:30:00-04:00,448.9700012,449.1700134,449.2000122,448.7799988,1.327088138,-0.04527266,1.372360797,0,hold,,0
2021-08-25 15:30:00-04:00,448.8800049,448.980011,449.4570007,448.8399963,1.266040812,-0.085055988,1.3510968,0,hold,,0
2021-08-26 09:30:00-04:00,447.5599976,448.6099854,448.8599854,446.8599854,1.098484166,-0.202090108,1.300574273,0,hold,,0
2021-08-26 10:30:00-04:00,447.4899902,447.5499878,447.9100037,446.1799927,0.949104623,-0.28117572,1.230280343,0,hold,,0
2021-08-26 11:30:00-04:00,447.9450073,447.5,448.0899963,447.0809937,0.857551021,-0.298183458,1.155734479,0,hold,,0
2021-08-26 12:30:00-04:00,447.3999939,447.9500122,448.0700073,447.1600037,0.732571476,-0.338530403,1.071101878,0,hold,,0
2021-08-26 13:30:00-04:00,447.0599976,447.3999939,447.7900085,446.8099976,0.59918242,-0.377535566,0.976717987,0,hold,,0
2021-08-26 14:30:00-04:00,446.5799866,447.0599976,447.2399902,446.1600037,0.449555561,-0.42172994,0.871285502,0,hold,,0
2021-08-26 15:30:00-04:00,446.269989,446.5799866,446.9700012,446.2399902,0.30247425,-0.455049001,0.757523251,0,hold,,0
2021-08-27 09:30:00-04:00,449.2999878,447.1199951,449.855011,447.0599976,0.425501909,-0.265617074,0.691118983,0,hold,,0
2021-08-27 10:30:00-04:00,449.25,449.3099976,449.8500061,448.8800049,0.513054446,-0.142451629,0.655506076,0,hold,,0
2021-08-27 11:30:00-04:00,449.9498901,449.25,450.019989,449.25,0.631634656,-0.019097136,0.650731792,0,hold,,0
2021-08-27 12:30:00-04:00,450.3299866,449.9498901,450.4299927,449.8999939,0.747662346,0.077544444,0.670117903,2,hold,,0
2021-08-27 13:30:00-04:00,450.2000122,450.3299866,450.4599915,449.9899902,0.819678538,0.119648508,0.70003003,0,hold,,0
2021-08-27 14:30:00-04:00,450.3299866,450.1799927,450.5599976,450.1099854,0.877128739,0.141678968,0.735449772,0,hold,,0
2021-08-27 15:30:00-04:00,450.1900024,450.3299866,450.6499939,450.019989,0.900976986,0.132421772,0.768555215,0,hold,,0
2021-08-30 09:30:00-04:00,452.1650085,450.9700012,452.1799927,450.7099915,1.066944311,0.238711277,0.828233034,0,hold,,0
2021-08-30 10:30:00-04:00,452.6300049,452.1700134,453.0700073,452.0799866,1.221910506,0.314941978,0.906968528,0,hold,,0
2021-08-30 11:30:00-04:00,452.4599915,452.6300049,453,452.3599854,1.315835537,0.327093607,0.98874193,0,hold,,0
2021-08-30 12:30:00-04:00,452.7049866,452.4700012,452.7999878,452.3900146,1.393972017,0.324184069,1.069787947,0,hold,,0
2021-08-30 13:30:00-04:00,452.8599854,452.7099915,453.0700073,452.6199951,1.451668911,0.305504771,1.14616414,0,hold,,0
2021-08-30 14:30:00-04:00,452.7200012,452.8599854,452.9899902,452.625,1.469162969,0.258399063,1.210763906,0,hold,,0
2021-08-30 15:30:00-04:00,452.2200012,452.7200012,452.75,452.0899963,1.426240502,0.172381277,1.253859225,0,hold,,0
2021-08-31 09:30:00-04:00,451.6300049,452.1300049,452.2600098,450.9200134,1.329293101,0.060347101,1.268946,0,hold,,0
2021-08-31 10:30:00-04:00,452.1700134,451.6300049,452.4818115,451.4625854,1.281266126,0.0098561,1.271410025,0,hold,,0
2021-08-31 11:30:00-04:00,452.4400024,452.1600037,452.4899902,452.1000061,1.250574415,-0.016668488,1.267242903,-2,sell,0,0
2021-08-31 12:30:00-04:00,451.5899963,452.4400024,452.4599915,451.4049988,1.144469888,-0.098218412,1.2426883,0,hold,,0
2021-08-31 13:30:00-04:00,451.6099854,451.5899963,451.9049988,451.4200134,1.049891734,-0.154237253,1.204128987,0,hold,,0
2021-08-31 14:30:00-04:00,451.2749939,451.6099854,451.9150085,451.2036133,0.937104497,-0.213619592,1.150724089,0,hold,,0
2021-08-31 15:30:00-04:00,451.6099854,451.2701111,451.9599915,451.1700134,0.86478214,-0.228753559,1.093535699,0,hold,,0
2021-09-01 09:30:00-04:00,452.25,452.2900085,452.6900024,451.8200073,0.849319557,-0.195372914,1.044692471,0,hold,,0
2021-09-01 10:30:00-04:00,452.3099976,452.2399902,452.6700134,452.1101074,0.832312273,-0.169904159,1.002216431,0,hold,,0
